Location,Date,Y,X
ZSL,31/05/2017,51.533352559999997,-0.159380591000000
ZSL,31/05/2017,51.532342309999997,-0.143518441000000
ZSL,31/05/2017,51.538262320000001,-0.146949335000000
ZSL,31/05/2017,51.533662700000001,-0.150828537000000
ZSL,31/05/2017,51.541245580000002,-0.163877356000000
ZSL,31/05/2017,51.536316919999997,-0.147799237000000
ZSL,31/05/2017,51.533613860000003,-0.146622421000000
ZSL,31/05/2017,51.533804199999999,-0.151647952000000
ZSL,31/05/2017,51.533279129999997,-0.151185497000000
ZSL,31/05/2017,51.531418649999999,-0.163980535000000
ZSL,31/05/2017,51.533743219999998,-0.144194019000000
ZSL,12/06/2017,51.536724479999997,-0.141682741000000
ZSL,12/06/2017,51.536227009999998,-0.139054749000000
