Location,Date,Destination_Longitude,Destination_Latitude,Hive_Latitude,Hive_Longitude,Distance_km
ROT,2017-06-23,51.80329341,-0.393513971,-0.377314803,51.81004975,1.951650286366705
ROT,2017-06-23,51.81546318,-0.39703834299999996,-0.377314803,51.81004975,2.2742608833705007
ROT,2017-06-23,51.80578432,-0.371594559,-0.377314803,51.81004975,0.793423195544786
ROT,2017-06-23,51.8151244,-0.390592139,-0.377314803,51.81004975,1.5805277043821573
ROT,2017-06-23,51.8032819,-0.369701524,-0.377314803,51.81004975,1.1326821096083273
ROT,2017-06-23,51.80731856,-0.389803499,-0.377314803,51.81004975,1.4214982690534035
ROT,2017-06-23,51.80152887,-0.40069168899999996,-0.377314803,51.81004975,2.766678255651723
ROT,2017-06-23,51.81212768,-0.392546519,-0.377314803,51.81004975,1.7093766111496738
ROT,2017-06-23,51.81206914,-0.38935248,-0.377314803,51.81004975,1.3572315413517757
ROT,2017-06-23,51.81130168,-0.388312589,-0.377314803,51.81004975,1.2307955202137615
ROT,2017-06-23,51.81526292,-0.38853668799999996,-0.377314803,51.81004975,1.3758844804743835
ROT,2017-06-23,51.81393012,-0.384257694,-0.377314803,51.81004975,0.8844040839907246
ROT,2017-06-23,51.80638368,-0.394939249,-0.377314803,51.81004975,2.001695711701415
ROT,2017-06-23,51.81476991,-0.387768658,-0.377314803,51.81004975,1.2754111481131785
ROT,2017-06-23,51.81568989,-0.389886859,-0.377314803,51.81004975,1.532177103465953
ROT,2017-06-23,51.80709294,-0.407257498,-0.377314803,51.81004975,3.3456690873658235
ROT,2017-06-23,51.80679482,-0.391440361,-0.377314803,51.81004975,1.6118489224187988
ROT,2017-06-23,51.80607999,-0.38531260700000003,-0.377314803,51.81004975,0.992835367070249
ROT,2017-07-04,51.81568922,-0.38853487200000003,-0.377314803,51.81004975,1.3963362389560705
ROT,2017-07-04,51.81775978,-0.36842082600000003,-0.377314803,51.81004975,1.3088208363281053
ROT,2017-07-04,51.81567092,-0.364349752,-0.377314803,51.81004975,1.5713097307934805
ROT,2017-07-04,51.81670284,-0.365461472,-0.377314803,51.81004975,1.5114462702626932
ROT,2017-07-04,51.81606585,-0.36666683200000005,-0.377314803,51.81004975,1.359906315186461
ROT,2017-07-04,51.81677918,-0.372675273,-0.377314803,51.81004975,0.9088682258075133
ROT,2017-07-04,51.81405962,-0.368455253,-0.377314803,51.81004975,1.0813385179095298
ROT,2017-07-04,51.81535445,-0.37210172,-0.377314803,51.81004975,0.8270008046497987
ROT,2017-07-04,51.81548529,-0.38265826,-0.377314803,51.81004975,0.8475382660305315
ROT,2017-07-04,51.81363886,-0.387567328,-0.377314803,51.81004975,1.2078625643253906
ROT,2017-07-04,51.81552485,-0.371121356,-0.377314803,51.81004975,0.9191875124147152
ROT,2017-07-04,51.81806272,-0.365084333,-0.377314803,51.81004975,1.6258409060395271
ROT,2017-07-04,51.8114218,-0.415042409,-0.377314803,51.81004975,4.197891518520524
ROT,2017-07-04,51.81594112,-0.366468051,-0.377314803,51.81004975,1.3725202304423672
ROT,2017-07-04,51.80554279,-0.415260521,-0.377314803,51.81004975,4.249027512734531
ROT,2017-07-04,51.81560639,-0.374015799,-0.377314803,51.81004975,0.718549395058168
ROT,2017-07-04,51.81739984,-0.372440096,-0.377314803,51.81004975,0.9806880581782004
ROT,2017-07-04,51.8183543,-0.37294642,-0.377314803,51.81004975,1.0433696998058175
ROT,2017-07-04,51.81328323,-0.372330059,-0.377314803,51.81004975,0.6606758476785016
ROT,2017-07-04,51.81656132,-0.37118139,-0.377314803,51.81004975,0.9946663696341926
ROT,2017-07-04,51.81657251,-0.367208023,-0.377314803,51.81004975,1.3375395666284082
ROT,2017-07-04,51.81514174,-0.367322944,-0.377314803,51.81004975,1.2469930422556887
ROT,2017-07-25,51.8267826,-0.375378824,-0.377314803,51.81004975,1.8729801110566153
ROT,2017-07-25,51.81402171,-0.370817533,-0.377314803,51.81004975,0.8467645979591749
ROT,2017-07-25,51.8101065,-0.394679018,-0.377314803,51.81004975,1.9308229244002402
ROT,2017-07-25,51.81111839,-0.395823976,-0.377314803,51.81004975,2.061553414003411
ROT,2017-07-25,51.80911724,-0.402721906,-0.377314803,51.81004975,2.827043085738198
ROT,2017-07-25,51.81041571,-0.399647088,-0.377314803,51.81004975,2.483570172678533
ROT,2017-07-25,51.80787496,-0.381569506,-0.377314803,51.81004975,0.5313209824324794
ROT,2017-07-25,51.80997772,-0.410452419,-0.377314803,51.81004975,3.6847434847086964
ROT,2017-07-25,51.80868192,-0.40417176,-0.377314803,51.81004975,2.990227808284633
ROT,2017-07-25,51.81015043,-0.396474657,-0.377314803,51.81004975,2.130507972174623
ROT,2017-07-25,51.81022815,-0.398866861,-0.377314803,51.81004975,2.3965616055899495
ROT,2017-07-25,51.81123171,-0.40122875799999996,-0.377314803,51.81004975,2.662356289502746
ROT,2017-07-25,51.80805132,-0.39725378899999997,-0.377314803,51.81004975,2.228221766698713
ROT,2017-07-25,51.80781114,-0.407365242,-0.377314803,51.81004975,3.3507148341675155
ROT,2017-07-25,51.81006883,-0.401867639,-0.377314803,51.81004975,2.73015162224462
ROT,2017-07-25,51.80988034,-0.403060642,-0.377314803,51.81004975,2.8628686518140363
ROT,2017-07-25,51.81804838,-0.41610733200000005,-0.377314803,51.81004975,4.4042671243412
ROT,2017-07-25,51.81144286,-0.40416725200000003,-0.377314803,51.81004975,2.9898715055760783
ROT,2017-07-25,51.80956974,-0.40082761899999997,-0.377314803,51.81004975,2.615050585764442
ROT,2017-07-25,51.81214885,-0.37095747799999995,-0.377314803,51.81004975,0.7444383170855919
ROT,2017-08-14,51.81542297,-0.38514324899999997,-0.377314803,51.81004975,1.0557944040104625
ROT,2017-08-14,51.81725808,-0.386054699,-0.377314803,51.81004975,1.2597138603036035
ROT,2017-08-14,51.8162953,-0.39154431100000003,-0.377314803,51.81004975,1.727942100014052
ROT,2017-08-14,51.81682706,-0.377897524,-0.377314803,51.81004975,0.7563666543912202
ROT,2017-08-14,51.81555821,-0.3838053,-0.377314803,51.81004975,0.9465839621029059
ROT,2017-08-14,51.81649436,-0.38783091299999994,-0.377314803,51.81004975,1.371442883700857
ROT,2017-08-14,51.81706005,-0.386368547,-0.377314803,51.81004975,1.2732299984766338
ROT,2017-08-14,51.81591917,-0.38967084,-0.377314803,51.81004975,1.5210563618958413
ROT,2017-08-14,51.8154786,-0.383838521,-0.377314803,51.81004975,0.9437168420247627
ROT,2017-08-14,51.81296054,-0.38341160700000004,-0.377314803,51.81004975,0.7512313446767722
ROT,2017-08-14,51.81581209,-0.38800223799999994,-0.377314803,51.81004975,1.3501113260318125
ROT,2017-08-14,51.81629425,-0.388792608,-0.377314803,51.81004975,1.4529226483144602
ROT,2017-08-14,51.81570577,-0.387740586,-0.377314803,51.81004975,1.31889599210618
ROT,2017-08-14,51.81716347,-0.383916976,-0.377314803,51.81004975,1.079172211961681
ROT,2017-08-14,51.81563806,-0.38804038799999996,-0.377314803,51.81004975,1.3447967436633717
ROT,2017-08-14,51.8131547,-0.373394709,-0.377314803,51.81004975,0.5560573306805624
ROT,2017-08-14,51.81368011,-0.380597135,-0.377314803,51.81004975,0.5442039269155602
ROT,2017-08-14,51.81496184,-0.39356630299999995,-0.377314803,51.81004975,1.8878226151265514
ROT,2017-08-14,51.8081955,-0.382685947,-0.377314803,51.81004975,0.6318306659590537
ROT,2017-08-14,51.81906711,-0.368248422,-0.377314803,51.81004975,1.4218548949657674
ROT,2017-09-01,51.8080366,-0.37943693100000003,-0.377314803,51.81004975,0.3252527334864896
ROT,2017-09-01,51.80775798,-0.38213063399999997,-0.377314803,51.81004975,0.593037136263239
ROT,2017-09-01,51.79645573,-0.39998801,-0.377314803,51.81004975,2.9395513819121533
ROT,2017-09-01,51.79797949,-0.404695012,-0.377314803,51.81004975,3.3272380472162486
ROT,2017-09-01,51.80946711,-0.377933012,-0.377314803,51.81004975,0.09445922244692045
ROT,2017-09-01,51.80824492,-0.379333411,-0.377314803,51.81004975,0.3010908859364716
ROT,2017-09-01,51.80054278,-0.395894639,-0.377314803,51.81004975,2.320722748763741
ROT,2017-09-01,51.80749081,-0.380345353,-0.377314803,51.81004975,0.4410406415677485
ROT,2017-09-01,51.80875126,-0.379184669,-0.377314803,51.81004975,0.25313401486876297
ROT,2017-09-01,51.80806944,-0.37641082600000003,-0.377314803,51.81004975,0.2420535658074481
ROT,2017-09-01,51.79816086,-0.39527777700000005,-0.377314803,51.81004975,2.3952319334720316
ROT,2017-09-01,51.80763882,-0.37910353,-0.377314803,51.81004975,0.3338047709777777
ROT,2017-09-01,51.79855233,-0.402594923,-0.377314803,51.81004975,3.0880755228767405
ROT,2017-09-01,51.80975063,-0.37780471200000004,-0.377314803,51.81004975,0.06382624796891051
ROT,2017-09-01,51.79570322,-0.395741041,-0.377314803,51.81004975,2.59668082148024
ROT,2017-09-01,51.80920415,-0.37558788600000004,-0.377314803,51.81004975,0.21380823554230954
ROT,2017-09-01,51.80688626,-0.37828967399999996,-0.377314803,51.81004975,0.3680805245862919
ROT,2017-09-01,51.80692372,-0.330880735,-0.377314803,51.81004975,5.174919613997374
ROT,2017-09-01,51.80911608,-0.374652187,-0.377314803,51.81004975,0.3137436549674488
ROT,2017-09-01,51.809148,-0.375843191,-0.377314803,51.81004975,0.19191225823788532
ROT,2017-09-01,51.81569408,-0.37895839200000003,-0.377314803,51.81004975,0.6536754171818732
ROT,2017-09-01,51.81501229,-0.358352789,-0.377314803,51.81004975,2.1794879673767493
ROT,2017-09-01,51.80945423,-0.37925236,-0.377314803,51.81004975,0.22539284973854107
ROT,2017-09-01,51.80868462,-0.373942325,-0.377314803,51.81004975,0.4045586799436167
ROT,2017-09-01,51.80926829,-0.375672513,-0.377314803,51.81004975,0.20223327365104316
ROT,2017-09-10,51.80923245,-0.373381319,-0.377314803,51.81004975,0.44672479785940516
ROT,2017-09-10,51.81927833,-0.368177752,-0.377314803,51.81004975,1.44403121465532
ROT,2017-09-10,51.80911654,-0.37525774700000003,-0.377314803,51.81004975,0.25117067639502744
ROT,2017-09-10,51.81727736,-0.364727099,-0.377314803,51.81004975,1.613999043355145
ROT,2017-09-10,51.81920486,-0.373081609,-0.377314803,51.81004975,1.1215394832265158
ROT,2017-09-10,51.81360802,-0.39006519799999995,-0.377314803,51.81004975,1.4719507540528816
ROT,2017-09-10,51.81738299,-0.372233085,-0.377314803,51.81004975,0.9920554731950043
ROT,2017-09-10,51.80907087,-0.372966377,-0.377314803,51.81004975,0.4956222906920007
ROT,2017-09-10,51.81639381,-0.36986105700000005,-0.377314803,51.81004975,1.0883689643753125
ROT,2017-09-10,51.81760943,-0.366473117,-0.377314803,51.81004975,1.4696609065341317
ROT,2017-09-19,51.81788054,-0.365805916,-0.377314803,51.81004975,1.5478604304618915
ROT,2017-09-19,51.82021133,-0.372283849,-0.377314803,51.81004975,1.2607944901814536
ROT,2017-09-19,51.81808922,-0.374575986,-0.377314803,51.81004975,0.9443809001639915
ROT,2017-09-19,51.82229307,-0.378265807,-0.377314803,51.81004975,1.3654663475243438
ROT,2017-09-19,51.81613627,-0.37773194,-0.377314803,51.81004975,0.6783630629402622
ROT,2017-09-19,51.8214623,-0.365626587,-0.377314803,51.81004975,1.8164473753018369
ROT,2017-09-19,51.8205423,-0.375222399,-0.377314803,51.81004975,1.1896662630688521
ROT,2017-09-19,51.8172664,-0.367175984,-0.377314803,51.81004975,1.3838006000020622
ROT,2017-09-19,51.81297705,-0.39429650299999996,-0.377314803,51.81004975,1.9161271324044895
ROT,2017-09-19,51.81702942,-0.370814552,-0.377314803,51.81004975,1.0605395302091942
ROT,2017-09-19,51.81398904,-0.388533996,-0.377314803,51.81004975,1.3221801727709803
ROT,2017-09-19,51.82027518,-0.37569994,-0.377314803,51.81004975,1.1510833400516927
ROT,2017-09-19,51.81930533,-0.37573205600000004,-0.377314803,51.81004975,1.0440910505842713
ROT,2017-09-19,51.82075187,-0.371927437,-0.377314803,51.81004975,1.3322720194460753
ROT,2017-09-19,51.81685332,-0.37502864700000005,-0.377314803,51.81004975,0.7980750359351747
ROT,2017-09-19,51.82132381,-0.36762228799999996,-0.377314803,51.81004975,1.6531956125546712
ROT,2017-09-19,51.81472725,-0.387927143,-0.377314803,51.81004975,1.2895725408849774
ROT,2017-09-19,51.81881028,-0.37929501,-0.377314803,51.81004975,0.998681248146014
ROT,2017-09-19,51.81876103,-0.376316466,-0.377314803,51.81004975,0.9749696069093169
ROT,2017-09-19,51.81746078,-0.374556281,-0.377314803,51.81004975,0.8792871607829325
ZSL,2017-04-03,51.53583899,-0.131563721,-0.151846577,51.53391924,2.2654302821165553
ZSL,2017-04-03,51.53489784,-0.157116634,-0.151846577,51.53391924,0.5960209026940783
ZSL,2017-04-03,51.53464635,-0.153143935,-0.151846577,51.53391924,0.16537130604583963
ZSL,2017-04-03,51.53150049,-0.156385009,-0.151846577,51.53391924,0.5718455110161372
ZSL,2017-04-03,51.53505293,-0.15806820300000002,-0.151846577,51.53391924,0.7032046081690911
ZSL,2017-04-03,51.54020149,-0.135899252,-0.151846577,51.53391924,1.9058939870911384
ZSL,2017-04-03,51.53429453,-0.153065058,-0.151846577,51.53391924,0.141769717402523
ZSL,2017-04-03,51.53975973,-0.150148623,-0.151846577,51.53391924,0.6763187178323664
ZSL,2017-04-03,51.53179843,-0.157676676,-0.151846577,51.53391924,0.6898375576455825
ZSL,2017-04-03,51.53389251,-0.148272505,-0.151846577,51.53391924,0.39742978812220375
ZSL,2017-04-03,51.53810228,-0.141384959,-0.151846577,51.53391924,1.252822733778671
ZSL,2017-04-03,51.53381895,-0.14401466,-0.151846577,51.53391924,0.8709408335481539
ZSL,2017-04-03,51.53214367,-0.151160865,-0.151846577,51.53391924,0.2116453904829737
ZSL,2017-04-03,51.53851685,-0.149385183,-0.151846577,51.53391924,0.5798826838514672
ZSL,2017-04-03,51.53581167,-0.147105097,-0.151846577,51.53391924,0.5676705151364237
ZSL,2017-04-03,51.52868848,-0.158797179,-0.151846577,51.53391924,0.9672777402515056
ZSL,2017-04-03,51.52937536,-0.158666158,-0.151846577,51.53391924,0.9112109023141759
ZSL,2017-04-03,51.53358271,-0.150995567,-0.151846577,51.53391924,0.10175822349508638
ZSL,2017-04-03,51.53871621,-0.140730714,-0.151846577,51.53391924,1.346208194373692
ZSL,2017-04-03,51.53266015,-0.149458839,-0.151846577,51.53391924,0.30015606433183456
ZSL,2017-04-03,51.53162286,-0.153084953,-0.151846577,51.53391924,0.2901079446486256
ZSL,2017-04-03,51.54126716,-0.137545892,-0.151846577,51.53391924,1.7877888878607315
ZSL,2017-04-03,51.53958223,-0.142005537,-0.151846577,51.53391924,1.2625169761421924
ZSL,2017-04-03,51.53599997,-0.157786031,-0.151846577,51.53391924,0.6997909354725265
ZSL,2017-04-03,51.5301198,-0.158654507,-0.151846577,51.53391924,0.8669179598740198
ZSL,2017-04-18,51.53281412,-0.151888672,-0.151846577,51.53391924,0.12297242063244308
ZSL,2017-04-18,51.53404597,-0.151722736,-0.151846577,51.53391924,0.019702841591198082
ZSL,2017-04-18,51.53097866,-0.150756565,-0.151846577,51.53391924,0.3487175830973422
ZSL,2017-04-18,51.53251141,-0.145988838,-0.151846577,51.53391924,0.6698982455188087
ZSL,2017-04-18,51.53226236,-0.152048817,-0.151846577,51.53391924,0.18560338745067495
ZSL,2017-04-18,51.53213148,-0.152302149,-0.151846577,51.53391924,0.20514210797456234
ZSL,2017-04-18,51.53182775,-0.15007173599999998,-0.151846577,51.53391924,0.3050140000887782
ZSL,2017-04-18,51.53297309,-0.150807729,-0.151846577,51.53391924,0.15624366075236393
ZSL,2017-04-18,51.53309529,-0.151635099,-0.151846577,51.53391924,0.09458838021481134
ZSL,2017-04-18,51.53433171,-0.15178720199999998,-0.151846577,51.53391924,0.046337168328263616
ZSL,2017-04-18,51.53366257,-0.151605132,-0.151846577,51.53391924,0.03918334955440282
ZSL,2017-04-18,51.53327749,-0.142788406,-0.151846577,51.53391924,1.0097472995259478
ZSL,2017-04-18,51.53218004,-0.147707602,-0.151846577,51.53391924,0.49921333546467844
ZSL,2017-04-18,51.53236127,-0.142568458,-0.151846577,51.53391924,1.0461235403427724
ZSL,2017-04-18,51.53280949,-0.145426054,-0.151846577,51.53391924,0.7245153935317159
ZSL,2017-04-18,51.5331381,-0.148244316,-0.151846577,51.53391924,0.40986244565134017
ZSL,2017-04-18,51.53332617,-0.14731027300000002,-0.151846577,51.53391924,0.5087065643202776
ZSL,2017-04-18,51.53223709,-0.142143919,-0.151846577,51.53391924,1.094980330619936
ZSL,2017-04-18,51.53262115,-0.151363142,-0.151846577,51.53391924,0.1540254547821951
ZSL,2017-04-18,51.53297819,-0.14085157,-0.151846577,51.53391924,1.2270588047394027
ZSL,2017-04-18,51.53318139,-0.143007501,-0.151846577,51.53391924,0.9862788383169958
ZSL,2017-04-18,51.53367769,-0.145573813,-0.151846577,51.53391924,0.6980164801473987
ZSL,2017-04-18,51.53368884,-0.150065079,-0.151846577,51.53391924,0.19974332256164345
ZSL,2017-04-18,51.53349556,-0.148428855,-0.151846577,51.53391924,0.3829422701168912
ZSL,2017-04-18,51.53362,-0.14976262099999998,-0.151846577,51.53391924,0.2341020719088594
ZSL,2017-05-02,51.53273682,-0.150898093,-0.151846577,51.53391924,0.16855218778659703
ZSL,2017-05-02,51.53419782,-0.151880142,-0.151846577,51.53391924,0.03120060697259859
ZSL,2017-05-02,51.5360624,-0.15192040699999998,-0.151846577,51.53391924,0.2384490456878841
ZSL,2017-05-02,51.53564269,-0.152160023,-0.151846577,51.53391924,0.19478188284491824
ZSL,2017-05-02,51.53484871,-0.144345585,-0.151846577,51.53391924,0.8404511666069295
ZSL,2017-05-02,51.53391937,-0.151841472,-0.151846577,51.53391924,0.0005678341236759108
ZSL,2017-05-02,51.53332927,-0.150965645,-0.151846577,51.53391924,0.1178930206860892
ZSL,2017-05-02,51.53247479,-0.14867656,-0.151846577,51.53391924,0.3873580124113471
ZSL,2017-05-02,51.53295283,-0.147718886,-0.151846577,51.53391924,0.47139010047903623
ZSL,2017-05-02,51.53562701,-0.153228846,-0.151846577,51.53391924,0.24430325776394435
ZSL,2017-05-02,51.53465104,-0.145981773,-0.151846577,51.53391924,0.6571935640310194
ZSL,2017-05-02,51.53407508,-0.151276739,-0.151846577,51.53391924,0.06568988230455024
ZSL,2017-05-02,51.53301626,-0.139964297,-0.151846577,51.53391924,1.325058884546551
ZSL,2017-05-02,51.53372918,-0.155389941,-0.151846577,51.53391924,0.394570476915037
ZSL,2017-05-02,51.5348582,-0.138746559,-0.151846577,51.53391924,1.4603924945616635
ZSL,2017-05-02,51.53329893,-0.151907285,-0.151846577,51.53391924,0.06930461899698444
ZSL,2017-05-02,51.53338283,-0.151077241,-0.151846577,51.53391924,0.10428706291469951
ZSL,2017-05-02,51.53349812,-0.151267314,-0.151846577,51.53391924,0.07963345889954089
ZSL,2017-05-02,51.53801343,-0.14315604099999998,-0.151846577,51.53391924,1.0682105821850931
ZSL,2017-05-02,51.53355213,-0.151379766,-0.151846577,51.53391924,0.06603530686298555
ZSL,2017-05-02,51.5364552,-0.151007785,-0.151846577,51.53391924,0.2970095425132462
ZSL,2017-05-02,51.53191891,-0.150498029,-0.151846577,51.53391924,0.2682512549632934
ZSL,2017-05-02,51.5337686,-0.14043776800000002,-0.151846577,51.53391924,1.2687122590780437
ZSL,2017-05-02,51.53465814,-0.14404391800000002,-0.151846577,51.53391924,0.8714976916073386
ZSL,2017-05-02,51.53375534,-0.142997753,-0.151846577,51.53391924,0.9841131024450139
ZSL,2017-05-02,51.53681599,-0.152375818,-0.151846577,51.53391924,0.32743455569104934
ZSL,2017-05-02,51.53360278,-0.142510988,-0.151846577,51.53391924,1.0386663770861102
ZSL,2017-05-02,51.53548946,-0.152458719,-0.151846577,51.53391924,0.18739863086671005
ZSL,2017-05-02,51.53616448,-0.150842537,-0.151846577,51.53391924,0.2734844545642111
ZSL,2017-05-02,51.53590634,-0.142467866,-0.151846577,51.53391924,1.0660152730155508
ZSL,2017-05-17,51.5393118,-0.143158492,-0.151846577,51.53391924,1.1370317763439761
ZSL,2017-05-17,51.53881601,-0.14410372,-0.151846577,51.53391924,1.0186938033608308
ZSL,2017-05-17,51.53953046,-0.14337309199999998,-0.151846577,51.53391924,1.1300683495228157
ZSL,2017-05-17,51.53968083,-0.141756143,-0.151846577,51.53391924,1.2920283945136797
ZSL,2017-05-17,51.53871804,-0.143737629,-0.151846577,51.53391924,1.047733367854697
ZSL,2017-05-17,51.53943461,-0.141792044,-0.151846577,51.53391924,1.2751723470444924
ZSL,2017-05-17,51.53926192,-0.14069836900000002,-0.151846577,51.53391924,1.3746255983271536
ZSL,2017-05-17,51.54064946,-0.140091998,-0.151846577,51.53391924,1.5061298204220224
ZSL,2017-05-17,51.53038037,-0.129706909,-0.151846577,51.53391924,2.4930696683802602
ZSL,2017-05-17,51.53974035,-0.14052042,-0.151846577,51.53391924,1.4160093619106178
ZSL,2017-05-17,51.53846278,-0.145302716,-0.151846577,51.53391924,0.8858386502371741
ZSL,2017-05-17,51.53948981,-0.138022111,-0.151846577,51.53391924,1.657315196556796
ZSL,2017-05-17,51.53907991,-0.141773644,-0.151846577,51.53391924,1.2585002260777844
ZSL,2017-05-17,51.53803323,-0.143752106,-0.151846577,51.53391924,1.0096429648722998
ZSL,2017-05-17,51.53966329,-0.140012747,-0.151846577,51.53391924,1.4626822106102044
ZSL,2017-05-17,51.54015808,-0.132164287,-0.151846577,51.53391924,2.295886930697299
ZSL,2017-05-31,51.53335256,-0.159380591,-0.151846577,51.53391924,0.8401105341475467
ZSL,2017-05-31,51.53234231,-0.143518441,-0.151846577,51.53391924,0.942501086936805
ZSL,2017-05-31,51.53826232,-0.146949335,-0.151846577,51.53391924,0.7278401914595014
ZSL,2017-05-31,51.5336627,-0.15082853699999998,-0.151846577,51.53391924,0.11673972710679566
ZSL,2017-05-31,51.54124558,-0.163877356,-0.151846577,51.53391924,1.5662881744920512
ZSL,2017-05-31,51.53631692,-0.147799237,-0.151846577,51.53391924,0.5230866427713311
ZSL,2017-05-31,51.53361386,-0.146622421,-0.151846577,51.53391924,0.581891266110897
