R2, LL, ORate_1, ORate_2, ORate_3, OP_1, OP_2, SRate_1, SRate_2, SRate_3, SP_1, SP_2
40.99735289559615,184.88818293886413,0.011797919935950252,0.2606082539483982,0.9094447668580407,-0.861864235601574,1.4812594697867978,0.1,0.1,0.1,0.04769241871394814,0.8471118618118408
19.17680034139542,240.41391121923124,0.8918078198087881,0.3546774178973745,0.7217551776886313,0.5528801573842681,-0.10715007473684345,0.1,0.1,0.1,0.5488580784721586,0.11776376330997407
17.983134307532502,240.39351970204913,0.774818604680477,0.18444349506301264,0.838117927998707,0.45495480005100697,-0.02798883580442077,0.1,0.1,0.1,0.4546349479242343,0.04502908843351627
21.49355676017668,240.54534083585213,0.8323937475203821,0.42870988496652657,0.7989394398643079,0.5931489506537388,-0.21844271876424376,0.1,0.1,0.1,0.5947066415688964,0.14531897553272666
62.543887668333085,194.20519929733481,0.7383844160399731,0.17135202577735062,0.7974508416075039,0.9608332383540835,-0.7015507833877799,0.1,0.1,0.1,0.777076229407862,0.0367152713104163
16.221443550415824,241.94705868842522,0.8029066671313158,0.6054394457163628,0.7724491735587605,0.28504246985148607,-0.06665419902584843,0.1,0.1,0.1,0.26104030095605346,0.1770793415506111
19.934314127246523,236.7550856008272,0.8768751725999258,0.13738819190829277,0.7328079243399921,0.5426075753399576,-0.06494835924419462,0.1,0.1,0.1,0.5435221206023084,0.019732566603347212
20.681389191890702,240.4352551301406,0.3884877745506674,0.7451359070963757,0.8474215291242926,-0.1511740131742818,0.30775662052505326,0.1,0.1,0.1,0.13298297529212566,0.295161005665588
17.273989543269096,241.21248318407578,0.19653453187295178,0.8587710942648362,0.750486713094927,-0.018621901121559606,0.5126624126062453,0.1,0.1,0.1,0.05174194444788327,0.5130957305850283
19.466037054398548,237.57692736861162,0.8636661873188165,0.14735905920184844,0.7482217489943618,0.5292487678500266,-0.057260317467794225,0.1,0.1,0.1,0.5299780869817102,0.025030033063176638
19.633755686603234,239.497241342264,0.33380414933829283,0.8223376625662497,0.7922881397926306,-0.10830091397517193,0.4586274507744925,0.1,0.1,0.1,0.11186058509273034,0.45977509161303054
48.05192235357184,210.55032259536455,0.1482980744845107,0.8541457785910633,0.7580300951032004,-0.46712554479646695,0.5277504106648474,0.1,0.1,0.1,0.046983713882318034,0.5379425087377021
21.317752603480407,239.3697991626378,0.7984211171200484,0.37757481502996515,0.811924665871511,0.40571243667150586,-0.18676830028057562,0.1,0.1,0.1,0.3984832440800208,0.1330626733564143
19.163664854122125,240.72465052970068,0.3448943523286364,0.7433592440221131,0.8594667836727733,-0.08147190622888864,0.3841902283018898,0.1,0.1,0.1,0.11621616469851925,0.380781749273592
19.34374191247221,240.8971507603442,0.7239438098096174,0.3413353380886342,0.8741450165056879,0.3669188475783993,-0.08270371582672462,0.1,0.1,0.1,0.36333127632833506,0.11490501181727508
20.382955379696202,236.11179944266223,0.8192819010722202,0.1343888418061659,0.7978603830181985,0.4987205562625356,-0.06753877199144208,0.1,0.1,0.1,0.49888055585615454,0.01803606189718676
15.86876914613731,241.98609659916184,0.7751279338079965,0.6574000254527819,0.770530122198378,0.3743249244712317,-0.09303169926038088,0.1,0.1,0.1,0.36698148088654836,0.20019669200539147
20.32056782478699,238.8200528417322,0.8309147531781279,0.3203907111553552,0.7848071338176383,0.46912187856027193,-0.1265763119439813,0.1,0.1,0.1,0.4710371910809268,0.10678261588735138
36.190397537727776,226.4147688615259,0.2361977755488977,0.8415136349351601,0.7720001077394716,-0.4239440092007468,0.524372938142634,0.1,0.1,0.1,0.09766680393610816,0.5425901921963496
23.56269782679111,236.44671916164333,0.28331834563183544,0.8981216451854698,0.7161249219436726,-0.2097525185987549,0.5740351969379955,0.1,0.1,0.1,0.09157395354057218,0.5732748732310607
20.139388907041617,238.8918782730257,0.6393505084717808,0.1390642710367966,0.943126314973662,0.37514742635614884,-0.060226921058263314,0.1,0.1,0.1,0.37434845837294395,0.021027416401947163
18.2823474890966,240.3854163154977,0.7307631651260672,0.17792674658019944,0.8762855453500897,0.42685449015884513,-0.03230252087066775,0.1,0.1,0.1,0.4262008663618453,0.041658736485337355
21.068101600525573,241.54061055663325,0.30710365992441563,0.6290270235582259,0.9284797086605119,-0.1053914584976368,0.2782175208603427,0.1,0.1,0.1,0.1027050086907596,0.28382803695514824
19.791366845214093,234.0450551569256,0.7240222508631031,0.309260559794033,0.6505326910660904,1.020120440718883,-0.25162592095022585,0.1,0.1,0.1,0.7787459270673585,0.08660374882398159
19.929163571692563,237.36710517959125,0.14429667488267026,0.7606104490098338,0.8530236396929435,-0.05914723532177328,0.4549225988732619,0.1,0.1,0.1,0.023360389018752925,0.45430481455220795
28.4852196817727,208.66388193391413,0.708555109892659,0.0987822346549756,0.5402951704540132,0.5383921654764207,-0.36462137217712504,0.1,0.1,0.1,0.6147438748082961,0.12616768788626376
24.554938026079434,240.93234689312672,0.5349597991504011,0.2498247542628642,0.9486181967344275,0.1856482450790577,-0.14897049219683145,0.1,0.1,0.1,0.21603438528943453,0.08252727717727826
29.522000864023386,226.94733037681794,0.1391459692106206,0.9636486707801208,0.4537839034119227,-0.26016997443471207,0.8882336766951466,0.1,0.1,0.1,0.011516166757133073,0.8151361303223293
21.368355172038214,237.8896480967982,0.5908881287141443,0.11763281117715586,0.9719344981597419,0.347067034917794,-0.07539421434876195,0.1,0.1,0.1,0.3467758867779511,0.009563763402325454
17.868830669611885,240.92359377080032,0.8284548540597898,0.544997057833008,0.7371067374439574,0.3863905620890365,-0.27224445649650725,0.1,0.1,0.1,0.37905631049984767,0.1832862599288374
19.944410015686827,237.05009362929184,0.12898159408082685,0.9311563340496145,0.6590222820896784,-0.06985922041793127,0.5941592449103898,0.1,0.1,0.1,0.015470083793562406,0.5952443313701313
22.519047862833418,238.48671453796274,0.350488183869054,0.8256407788602349,0.7930261599390666,-0.2132171638053663,0.4573630150889543,0.1,0.1,0.1,0.1249675732326101,0.46164243569835406
19.09134625730075,239.47971417994407,0.9228281233497141,0.2590781272013271,0.6661552151478214,0.5738758332191585,-0.09074892922361855,0.1,0.1,0.1,0.5735632325762363,0.08540964023196884
19.36736203888102,241.39341632935705,0.5877378069726177,0.151708368394489,0.9723383955817109,0.3378459748745189,-0.048234749293578835,0.1,0.1,0.1,0.3382070913543924,0.02837439127793273
21.034343374350268,235.9660671618548,0.12566104019204238,0.7198635873958101,0.8874275509579558,-0.07295691389906882,0.43174139856716137,0.1,0.1,0.1,0.013515784873189496,0.43066545206084017
19.20697546343593,241.31319352080354,0.7076155263215648,0.34550739039253975,0.8853511794983104,0.35042377524607254,-0.07613006236371067,0.1,0.1,0.1,0.34768557393169663,0.11656818769239541
18.993020696371772,241.27032839134685,1.0064024802098355,0.12568232647054486,0.5168064854502201,0.6915121913800228,-0.06324817946243275,0.1,0.1,0.1,0.6892253840233946,0.014357388136024052
23.885443087516236,236.74587849699736,0.2650233195932891,0.7501794991717049,0.8554380880561722,-0.17940742632182335,0.40593504068885644,0.1,0.1,0.1,0.08652063433738122,0.399656182851714
23.742471051481466,235.86940629865228,0.8708458300717926,0.27424070565470393,0.7461383519187021,0.5227756511873413,-0.2052963505200133,0.1,0.1,0.1,0.5277838257740015,0.08952667364144107
73.36418529009731,156.4067800071518,0.6317464007222211,-0.09205068391148007,0.5097802511007087,0.4747499163140752,-0.4461134686823662,0.1,0.1,0.1,0.3989845182098968,0.0815317016281768
16.07386722220486,241.5357516330132,0.7566633850071504,0.6176380352725079,0.74644896087159,0.4204919443866423,-0.2556675313743544,0.1,0.1,0.1,0.4418819673976737,0.19411651942619657
33.6829825205631,230.13970391768123,0.7394995501916859,0.29508907164897924,0.8040776956393417,0.690001942437235,-0.5010964413885864,0.1,0.1,0.1,0.6430882651946166,0.1367059194265714
19.287730432590564,241.35527343858712,0.8265824208709333,0.48250408041752696,0.8000990753103502,0.5212024536701382,-0.15247624746775146,0.1,0.1,0.1,0.5367502820240276,0.16165571838564052
15.709858415117722,242.02163291996573,0.6753421961565775,0.765534780980045,0.7731379527939503,-0.09388503447580632,0.48447660937707776,0.1,0.1,0.1,0.18534750808752154,0.5323610310778785
16.153931481381296,241.35790567691447,0.6026170458792954,0.7449518555610564,0.7446747283772012,-0.27625210376036,0.45271440879751,0.1,0.1,0.1,0.18229234266685335,0.5169788254489546
20.87603313231963,241.8204725556095,0.4930690141748673,0.12355143709985346,1.016255076807535,0.277452333338778,-0.06585349925274717,0.1,0.1,0.1,0.2808177774096894,0.013288834701696728
18.392401988712464,241.32313589290266,0.660003932185416,0.17419037703467663,0.9282568539095105,0.38107432716148815,-0.03328794627824634,0.1,0.1,0.1,0.38053942272397867,0.04014354714631885
53.043536895211645,178.28713113399223,0.08015990900710825,0.4940005207669545,0.7645277013562806,-0.6959714515810187,1.2884377376626417,0.1,0.1,0.1,0.023740293321463435,0.8631697683347447
16.873129563598937,241.3407217754517,0.7806983126569566,0.5485431689804757,0.7695107088378283,0.1530883383579156,-0.14613694075766082,0.1,0.1,0.1,0.19705433950509077,0.1669274915074691
19.381166466004753,239.51583766420774,0.4560840217032464,0.7020048015806505,0.8747344556053144,-0.29831961721106304,0.8758243833600885,0.1,0.1,0.1,0.1265735625982508,0.707590511928474
